ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2024
27_304_3124_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),All rigids,,Average laden,miles,kg CO2e of CH4 per unit,0.00030
27_304_3124_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),All rigids,,Average laden,miles,kg CO2e of N2O per unit,0.01429
27_304_3125_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2e,
27_304_3125_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2e of CO2 per unit,
27_304_3125_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2e of CH4 per unit,
27_304_3125_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2e of N2O per unit,
27_304_3126_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2e,0.11303
27_304_3126_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.11111
27_304_3126_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2e of CH4 per unit,0.00002
27_304_3126_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00190
27_304_3127_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2e,0.06763
27_304_3127_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.06667
27_304_3127_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3127_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00095
27_304_3128_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2e,0.11311
27_304_3128_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2e of CO2 per unit,0.11111
27_304_3128_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2e of CH4 per unit,0.00002
27_304_3128_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2e of N2O per unit,0.00198
27_304_3125_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e,0.61558
27_304_3125_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e of CO2 per unit,0.60337
27_304_3125_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e of CH4 per unit,0.00012
27_304_3125_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e of N2O per unit,0.01209
27_304_3126_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e,0.76642
27_304_3126_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e of CO2 per unit,0.75421
27_304_3126_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e of CH4 per unit,0.00012
27_304_3126_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e of N2O per unit,0.01209
27_304_3127_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e,0.91726
27_304_3127_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e of CO2 per unit,0.90505
27_304_3127_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e of CH4 per unit,0.00012
27_304_3127_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e of N2O per unit,0.01209
27_304_3128_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e,0.76642
27_304_3128_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e of CO2 per unit,0.75421
27_304_3128_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e of CH4 per unit,0.00012
27_304_3128_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e of N2O per unit,0.01209
27_304_3125_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kg CO2e,0.99065
27_304_3125_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kg CO2e of CO2 per unit,0.97102
27_304_3125_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kg CO2e of CH4 per unit,0.00019
27_304_3125_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kg CO2e of N2O per unit,0.01944
27_304_3126_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2e,1.23341
27_304_3126_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2e of CO2 per unit,1.21378
27_304_3126_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2e of CH4 per unit,0.00019
27_304_3126_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2e of N2O per unit,0.01944
27_304_3127_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2e,1.47616
27_304_3127_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2e of CO2 per unit,1.45653
27_304_3127_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2e of CH4 per unit,0.00019
27_304_3127_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2e of N2O per unit,0.01944
27_304_3128_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2e,1.23341
27_304_3128_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2e of CO2 per unit,1.21378
27_304_3128_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2e of CH4 per unit,0.00019
27_304_3128_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2e of N2O per unit,0.01944
27_304_3129_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e,
27_304_3129_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e of CO2 per unit,
27_304_3129_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e of CH4 per unit,
27_304_3129_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e of N2O per unit,
27_304_3130_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e,0.09294
27_304_3130_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.09135
27_304_3130_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3130_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00158
27_304_3131_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e,0.05789
27_304_3131_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.05709
27_304_3131_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3131_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00079
27_304_3132_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e,0.07447
27_304_3132_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e of CO2 per unit,0.07321
27_304_3132_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3132_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e of N2O per unit,0.00125
27_304_3129_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e,0.63238
27_304_3129_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e of CO2 per unit,0.61785
27_304_3129_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3129_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e of N2O per unit,0.01438
27_304_3130_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e,0.83833
27_304_3130_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e of CO2 per unit,0.82380
27_304_3130_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3130_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e of N2O per unit,0.01438
27_304_3131_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e,1.04428
27_304_3131_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e of CO2 per unit,1.02975
27_304_3131_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3131_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e of N2O per unit,0.01438
27_304_3132_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,kg CO2e,0.91247
27_304_3132_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,kg CO2e of CO2 per unit,0.89794
27_304_3132_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3132_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,kg CO2e of N2O per unit,0.01438
27_304_3129_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e,1.01770
27_304_3129_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e of CO2 per unit,0.99434
27_304_3129_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3129_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e of N2O per unit,0.02314
27_304_3130_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e,1.34914
27_304_3130_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e of CO2 per unit,1.32578
27_304_3130_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3130_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e of N2O per unit,0.02314
27_304_3131_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e,1.68059
27_304_3131_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e of CO2 per unit,1.65723
27_304_3131_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3131_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e of N2O per unit,0.02314
27_304_3132_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e,1.46846
27_304_3132_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e of CO2 per unit,1.44510
27_304_3132_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3132_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e of N2O per unit,0.02314
27_304_3133_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,tonne.km,kg CO2e,
27_304_3133_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,tonne.km,kg CO2e of CO2 per unit,
27_304_3133_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,tonne.km,kg CO2e of CH4 per unit,
27_304_3133_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,tonne.km,kg CO2e of N2O per unit,
27_304_3134_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,tonne.km,kg CO2e,0.09346
27_304_3134_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.09186
27_304_3134_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3134_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00159
27_304_3135_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.05814
27_304_3135_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.05734
27_304_3135_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3135_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00079
27_304_3136_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.07547
27_304_3136_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,tonne.km,kg CO2e of CO2 per unit,0.07419
27_304_3136_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3136_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,tonne.km,kg CO2e of N2O per unit,0.00127
27_304_3133_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,km,kg CO2e,0.63162
27_304_3133_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,km,kg CO2e of CO2 per unit,0.61719
27_304_3133_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3133_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,km,kg CO2e of N2O per unit,0.01428
27_304_3134_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,km,kg CO2e,0.83506
27_304_3134_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,km,kg CO2e of CO2 per unit,0.82063
27_304_3134_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3134_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,km,kg CO2e of N2O per unit,0.01428
27_304_3135_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,km,kg CO2e,1.03849
27_304_3135_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,km,kg CO2e of CO2 per unit,1.02406
27_304_3135_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3135_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,km,kg CO2e of N2O per unit,0.01428
27_304_3136_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,km,kg CO2e,0.90581
27_304_3136_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,km,kg CO2e of CO2 per unit,0.89138
27_304_3136_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,km,kg CO2e of CH4 per unit,0.00015
27_304_3136_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,km,kg CO2e of N2O per unit,0.01428
27_304_3133_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,miles,kg CO2e,1.01648
27_304_3133_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,miles,kg CO2e of CO2 per unit,0.99327
27_304_3133_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3133_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,miles,kg CO2e of N2O per unit,0.02299
27_304_3134_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,miles,kg CO2e,1.34388
27_304_3134_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,miles,kg CO2e of CO2 per unit,1.32067
27_304_3134_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3134_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,miles,kg CO2e of N2O per unit,0.02299
27_304_3135_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,miles,kg CO2e,1.67128
27_304_3135_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,miles,kg CO2e of CO2 per unit,1.64807
27_304_3135_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3135_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,miles,kg CO2e of N2O per unit,0.02299
27_304_3136_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,miles,kg CO2e,1.45775
27_304_3136_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,miles,kg CO2e of CO2 per unit,1.43454
27_304_3136_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,miles,kg CO2e of CH4 per unit,0.00022
27_304_3136_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),All artics,,Average laden,miles,kg CO2e of N2O per unit,0.02299
27_304_3137_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
27_304_3137_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e of CO2 per unit,
27_304_3137_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e of CH4 per unit,
27_304_3137_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e of N2O per unit,
27_304_3138_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.11926
27_304_3138_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.11746
27_304_3138_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e of CH4 per unit,0.00002
27_304_3138_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00178
27_304_3139_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.07240
27_304_3139_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.07150
27_304_3139_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_304_3139_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00089
27_304_3140_14_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.09752
27_304_3140_14_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e of CO2 per unit,0.09601
27_304_3140_14_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e of CH4 per unit,0.00002
27_304_3140_14_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e of N2O per unit,0.00149
27_304_3137_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.64392
27_304_3137_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,km,kg CO2e of CO2 per unit,0.63181
27_304_3137_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,km,kg CO2e of CH4 per unit,0.00016
27_304_3137_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,km,kg CO2e of N2O per unit,0.01195
27_304_3138_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.81517
27_304_3138_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,km,kg CO2e of CO2 per unit,0.80306
27_304_3138_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,km,kg CO2e of CH4 per unit,0.00016
27_304_3138_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,km,kg CO2e of N2O per unit,0.01195
27_304_3139_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,km,kg CO2e,0.98641
27_304_3139_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,km,kg CO2e of CO2 per unit,0.97430
27_304_3139_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,km,kg CO2e of CH4 per unit,0.00016
27_304_3139_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,km,kg CO2e of N2O per unit,0.01195
27_304_3140_4_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,km,kg CO2e,0.87296
27_304_3140_4_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,km,kg CO2e of CO2 per unit,0.86085
27_304_3140_4_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,km,kg CO2e of CH4 per unit,0.00016
27_304_3140_4_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,Average laden,km,kg CO2e of N2O per unit,0.01195
27_304_3137_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,kg CO2e,1.03629
27_304_3137_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,kg CO2e of CO2 per unit,1.01680
27_304_3137_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,kg CO2e of CH4 per unit,0.00026
27_304_3137_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,kg CO2e of N2O per unit,0.01923
27_304_3138_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,kg CO2e,1.31188
27_304_3138_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,kg CO2e of CO2 per unit,1.29239
27_304_3138_9_3,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,kg CO2e of CH4 per unit,0.00026
27_304_3138_9_4,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,kg CO2e of N2O per unit,0.01923
27_304_3139_9_1,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,miles,kg CO2e,1.58748
27_304_3139_9_2,Scope 3,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,miles,kg CO2e of CO2 per unit,1.56799
